@relation '<netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement-V-weka.filters.supervised.instance.Resample-B0.0-S1-Z50.0-no-replacement-V-weka.filters.unsupervised.attribute.Remove-R4-5,8-10,13-19,22,27,29-33,36-37-weka.filters.unsupervised.attribute.Remove-R13-14'

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
23,2510,19,109,900,2960,692,47526,116132108,40356,425255,118677,4,3,940,764,normal
5,650,3,130,470,2306,1307,83500,255409,255409,255409,0,1,1,220,124,normal
11,2447,11,222,2027,679,192,186214,65491457,61744,492235,173944,1,1,460,444,normal
10,1903,9,190,989,1500,710,15605,12851926,50266,150561,86857,3,4,420,364,normal
74,18728,63,253,1653,8800,1585,100414,153073754,128378,1788481,394106,15,38,2980,2524,normal
20,2116,16,105,561,2960,789,83539,65392115,54116,430446,152060,4,5,820,644,normal
11,3396,9,308,2615,1500,608,15691,2093526,54004,106242,73875,3,4,460,364,normal
10,737,10,73,357,583,171,70210,54468188,21447,148743,56131,1,1,420,404,normal
19,1531,16,80,455,2960,776,48889,60569801,68614,382759,143042,3,5,780,644,normal
19,1552,16,81,461,1500,494,59323,60433699,49344,216459,87779,3,5,780,644,normal
14,4908,14,350,1868,4420,1345,65771,30495852,133317,532516,266132,3,5,580,564,normal
31,2783,30,89,557,10260,2981,14378,115885439,17177,204248,56386,5,10,1260,1204,normal
7,674,6,96,414,611,232,23140,30018019,18332,71800,35646,1,1,300,244,normal
18,2324,15,129,1310,2960,750,282178,61389521,188120,934215,358374,3,4,740,604,normal
19,1758,12,92,557,192,47,86976,180369805,98977,416629,177652,9,6,780,484,normal
8,774,7,96,474,1500,552,175775,20417400,136886,360013,194860,1,1,340,284,normal
10,803,6,80,230,2960,1174,35221,5433638,134111,229143,134394,3,2,420,244,normal
8,722,7,90,422,472,161,53060,23205379,46414,185041,92417,1,2,340,284,normal
13,1274,6,98,557,1500,680,14626,12451203,286660,998653,477726,3,2,600,244,normal
13,1274,6,98,557,1500,680,14486,12450670,286476,997815,477298,3,2,600,244,normal
21,3496,16,166,1500,928,221,13433,122165686,73748,996795,256325,1,1,920,644,normal
5,1634,4,326,1454,400,179,14448,57468,57468,57468,0,1,1,220,164,normal
10,764,7,76,227,1500,658,43257,5822599,104348,187917,118183,3,2,420,284,normal
19,1514,13,79,238,2960,813,9635,180383375,44192,132279,50158,9,6,780,524,normal
12,991,6,82,268,2960,1183,12517,13032793,279640,999369,482032,3,2,560,244,normal
24,2958,17,123,759,2960,716,43059,180573494,97019,369185,152974,13,9,980,684,normal
12,3296,10,274,1526,4420,1361,142881,30702835,172284,687904,343746,3,3,500,404,normal
23,2196,14,95,398,2960,778,30281,181119614,94961,313549,122624,11,8,940,564,normal
25,11868,19,474,1347,1316,521,91878,30727387,301260,1223435,490252,10,10,1020,764,normal
6,763,4,127,523,567,262,22787,1087145,1087145,1087145,0,1,1,280,164,normal
12,986,6,82,426,560,211,68060,96294676,149670,999933,349926,1,1,600,244,normal
12,1722,10,143,911,2960,1192,328634,1153617,1153617,1153617,0,3,5,500,404,normal
21,2667,13,127,823,854,220,70688,180263773,89545,329082,134870,11,7,860,524,normal
4,815,3,203,675,926,510,0,6429430,155261,310523,219572,1,1,180,124,normal
10,887,9,88,507,1500,511,7343,46024119,4113,23665,9578,1,1,420,364,normal
20,8614,19,430,2829,2960,724,87165,70023023,104698,380700,151707,5,6,820,764,normal
23,2050,15,89,379,1500,506,90099,181400002,101081,383877,158964,11,8,940,604,normal
31,12863,28,414,2000,4420,1438,164264,35930855,483119,2381404,1061270,10,14,1260,1124,normal
19,1463,12,77,262,186,39,15742,180089730,51751,153103,56657,9,8,780,484,normal
17,2882,11,169,1500,7340,2588,25399,17195770,242272,999098,432898,3,4,780,444,normal
16,2849,14,178,1951,1500,428,60918,60644890,88507,526677,196209,3,3,660,564,normal
11,5209,11,473,2415,2960,1171,69262,10339864,191607,382927,270567,2,3,460,444,normal
18,1465,14,81,454,2960,786,248462,61006401,131764,711576,267312,3,4,740,564,normal
22,2558,14,116,557,640,158,13249,180295195,48130,137585,52517,12,7,900,564,normal
23,3732,18,162,1181,1206,373,420363,116199565,92008,1174026,325137,5,3,940,724,normal
19,2146,13,112,610,2960,806,23830,116621567,90146,198569,95887,9,8,780,524,normal
5,1645,4,329,1465,400,179,17397,57295,57295,57295,0,1,1,220,164,normal
9,716,8,79,376,661,219,11663,46050231,4958,28071,11326,1,1,380,324,normal
18,1479,15,82,460,2960,750,35188,60340581,37430,137208,63647,3,4,740,604,normal
21,2223,13,105,557,425,107,72830,180613113,88264,326929,134664,11,7,860,524,normal
11,5288,11,480,2494,2960,1163,60089,10306519,172668,342793,240593,2,3,460,444,normal
5,1824,5,364,1644,505,207,19714,92636,92636,92636,0,1,1,220,204,normal
9,870,8,96,530,575,188,75043,46140051,19632,116989,47694,1,1,380,324,normal
23,2347,16,102,557,260,64,93191,181316248,171801,747217,322054,13,8,940,644,normal
23,2507,20,109,897,2960,676,42704,116186922,47506,522438,144998,4,3,940,804,normal
18,1481,17,82,381,2960,847,300215,61195645,158402,964216,359305,3,4,740,684,normal
21,2339,14,111,557,860,215,59270,180356843,90308,320525,129663,11,7,860,564,normal
22,3119,13,141,1438,2960,810,51544,183683749,50987,225724,79561,11,6,940,524,normal
22,2831,18,128,622,2960,744,58621,65637150,79751,635962,224742,5,6,900,724,normal
9,843,4,93,423,678,318,16842,20079098,208971,996033,440479,1,1,460,164,normal
14,3065,11,218,1500,213,52,347940,64129883,255246,996793,400136,1,1,620,444,normal
28,2969,17,106,557,1003,265,64081,299750500,68519,230615,77977,15,10,1140,684,normal
11,921,7,83,254,2960,1089,15375,5787736,78082,139968,87520,3,4,460,284,normal
7,888,6,126,557,312,113,61696,6085011,593714,1183486,834062,2,2,320,244,normal
14,2344,9,167,770,2960,948,51125,59022116,164642,329284,232838,8,4,580,364,normal
15,2220,10,148,1037,2960,919,193710,37713884,280323,999930,402498,3,3,680,404,normal
22,2127,14,96,488,2960,782,67815,180578492,99062,364741,149519,11,7,900,564,normal
15,2261,12,150,1327,1500,550,236811,30968069,235936,685034,323166,3,5,620,484,normal
33,4729,26,143,899,845,244,186137,182499571,537962,2570673,1136432,19,13,1340,1044,normal
15,7156,9,477,2960,1500,580,24647,7323391,396526,997499,520976,3,3,660,364,normal
19,1972,16,103,663,639,184,10276,115600455,14421,155215,42952,2,2,780,644,normal
23,2507,20,109,897,2960,674,52232,115654204,42027,448970,125024,4,3,940,804,normal
6,829,6,138,609,260,89,7843,15059787,16357,48510,27844,1,1,260,244,normal
6,2315,5,385,2095,953,407,19217,112287,112287,112287,0,1,1,260,204,normal
26,2139,17,82,302,2960,803,80547,180637804,136188,606041,262669,12,8,1060,684,normal
10,1094,7,109,557,1500,649,11156,5085736,72414,119562,66676,3,2,420,284,normal
11,1001,10,91,581,907,274,462111,60963125,126039,817473,305767,1,1,460,404,normal
10,797,6,79,260,2960,1145,15509,5864334,75939,128354,74125,3,3,420,244,normal
23,2129,20,92,557,2960,667,50254,115997069,39098,409465,114399,4,3,940,804,normal
18,2356,15,130,1310,2960,750,181667,61154974,152056,643232,267212,3,4,740,604,normal
6,1678,5,279,1458,400,160,18636,104527,104527,104527,0,1,1,260,204,normal
14,3734,10,266,678,436,193,343687,1682209,1682209,1682209,0,6,6,580,404,normal
23,3634,20,158,2109,1500,501,29109,115899260,17327,200389,55330,4,3,940,804,normal
25,2587,20,103,648,2960,664,12935,115313233,13380,155245,42862,5,5,1020,804,normal
27,2865,17,106,439,2960,710,48336,180586965,130274,504210,209688,16,9,1100,684,normal
20,1830,13,91,265,2960,827,31423,180918064,65009,214820,85386,11,6,820,524,normal
24,2166,16,90,461,2960,783,67718,180503517,117016,471597,198816,11,8,980,644,normal
17,2341,14,137,1327,2960,774,66624,65281648,35458,282075,99648,3,4,700,564,normal
18,1275,18,70,575,10260,2725,44871,1832762,171574,320783,211012,1,9,740,724,normal
13,1428,12,109,540,527,159,139376,64024096,74979,314282,118903,2,2,540,484,normal
9,3254,5,361,1500,593,246,78814,7255650,414409,997539,519731,1,1,440,204,normal
15,5171,10,344,1500,1500,666,21388,18855211,235281,999958,434224,3,4,680,404,normal
15,2081,12,138,542,724,248,45630,61329279,184449,1163222,433956,3,3,640,484,normal
17,1416,16,83,756,793,188,88779,116162502,36788,317657,95110,1,1,700,644,normal
5,723,4,144,543,502,230,71622,5466437,97474,194620,137384,1,1,220,164,normal
8,939,5,117,557,192,67,78352,5758324,248139,338405,127655,3,1,340,204,normal
8,2734,8,341,2080,1500,601,34237,246517,246517,246517,0,3,3,340,324,normal
10,1827,7,182,804,1500,623,15110,4002675,75777,120725,63565,3,3,420,284,normal
17,2451,15,144,636,253,88,309308,90847727,94218,664454,198753,3,3,700,604,normal
18,2234,18,124,1180,13180,3562,11672,168548,168548,168548,0,3,12,740,724,normal
18,1488,15,82,473,2960,758,101406,61007305,131579,640449,247022,3,4,740,604,normal
18,1317,17,73,617,4420,1622,6633,46054191,7757,45240,18362,1,6,740,684,normal
22,3914,17,177,1500,596,134,84729,122392603,84187,999512,260844,1,1,960,684,normal
12,1312,6,109,752,1500,631,12153,41137355,176683,998599,403143,1,1,600,244,normal
19,1639,15,86,583,2960,799,159803,60904652,117479,498820,206570,3,5,780,604,normal
18,2365,16,131,1283,2960,803,15302,60134343,20870,142956,53835,3,6,740,644,normal
11,1276,8,116,504,2960,991,48305,5274173,156334,312357,220649,3,4,460,324,normal
44,15346,39,348,2829,2960,525,81132,249754499,54585,388296,95645,11,12,1780,1564,normal
23,4402,16,191,669,1138,481,118024,76206959,97786,641466,212100,7,7,940,644,normal
9,2498,8,277,1554,680,222,16168,2086645,62882,121851,83394,3,3,380,324,normal
20,1580,14,79,264,2960,774,56803,180396082,79329,272434,109169,9,7,820,564,normal
5,718,4,143,538,712,335,15474,79742,79742,79742,0,1,1,220,164,normal
10,769,6,76,232,2960,1153,10189,5050276,56941,97258,57016,3,3,420,244,normal
25,2248,21,89,557,7340,1794,14104,180957894,55823,168577,65307,11,10,1020,844,normal
39,2539,33,65,269,14640,3521,33309,181292606,213482,661148,250257,10,17,1580,1324,normal
16,1575,10,98,557,186,48,8257,92095271,224897,999874,435525,6,5,720,404,normal
23,2553,21,111,631,2960,657,145752,182726357,615498,1880293,707041,11,9,940,844,normal
12,1340,9,111,557,192,55,6625,4014376,66345,106016,56102,6,3,500,364,normal
8,939,5,117,557,187,63,28854,5312540,63077,103978,57842,3,2,340,204,normal
21,2415,19,115,680,4420,1042,192697,62072319,284305,1292173,514732,4,6,860,764,normal
8,2066,6,258,952,996,484,152452,10366371,182294,361034,252775,2,2,340,244,normal
20,1946,17,97,567,317,74,25973,115692138,14404,161804,44565,4,2,820,684,normal
11,4396,10,399,2960,1500,533,19596,5137562,88243,176014,124126,3,4,460,404,normal
9,1030,6,114,557,196,63,101154,6035183,141968,267254,177181,4,1,380,244,normal
12,2220,12,185,1192,2960,963,126123,10584093,311703,404479,131205,3,4,500,484,normal
10,1320,7,132,589,2960,1066,8519,81835,81835,81835,0,4,3,420,284,normal
10,803,7,80,266,2960,1082,15383,5553240,78897,130548,73045,3,3,420,284,normal
10,1972,8,197,701,1500,569,15012,5109656,73867,147200,103708,3,4,420,324,normal
8,972,7,121,557,354,123,75430,8335973,467396,997339,501447,2,2,380,284,normal
8,2473,8,309,2173,2960,1077,155934,15447382,148710,445682,257184,1,1,340,324,normal
17,1262,15,74,602,914,225,19706,115913753,6274,62222,17443,1,1,700,604,normal
11,877,10,79,457,367,103,190410,60647262,78878,367170,144468,1,1,460,404,normal
28,9328,21,333,1856,927,384,156676,103241494,103315,1073053,297395,8,8,1140,844,normal
47,26820,38,570,1989,1111,453,113812,103646844,216206,1248391,416234,18,18,1900,1524,normal
19,1897,17,99,605,948,291,144135,115594216,31114,382706,105737,2,2,780,684,normal
22,1910,15,86,269,2960,758,57682,180900213,85044,298580,120324,11,7,900,604,normal
9,991,8,110,651,704,234,36953,44446728,14787,84480,34165,1,1,380,324,normal
58,5314,66,91,726,8800,2118,37831,301818684,98910,240963,93265,16,39,2340,2644,normal
5,1485,4,297,1305,400,179,364351,661619,661619,661619,0,1,1,220,164,normal
23,2727,14,118,557,836,243,246481,181712183,192618,892395,391195,12,8,940,564,normal
24,2058,14,85,557,186,51,13377,211132742,131552,998127,326836,9,8,1080,564,normal
14,2451,12,175,1599,2960,922,46638,15387290,127591,382250,220540,3,4,580,484,normal
24,1981,19,82,657,1500,483,300385,116683611,63507,807224,223502,4,5,980,764,normal
8,939,5,117,557,192,65,23345,5534484,54245,92166,53627,3,2,340,204,normal
17,1284,15,75,624,387,89,1388,115931862,6029,51749,15316,1,1,700,604,normal
8,3712,6,464,2960,229,97,449490,6559045,518016,1035671,732074,2,2,340,244,normal
11,938,6,85,438,673,258,67337,50222889,168687,996160,371231,1,1,540,244,normal
21,1541,12,73,228,2960,889,15525,112300693,163485,999997,370840,6,7,940,484,normal
26,1994,16,76,293,13180,4024,81776,112657444,60569,407236,152982,7,7,1140,644,normal
19,2125,16,111,573,2960,784,158130,53369294,308121,1986379,742635,4,5,800,644,normal
60,6243,63,104,931,8800,1340,70474,182231443,303468,1443863,637508,21,38,2420,2524,normal
26,3345,17,128,829,4420,1210,21592,180665089,62884,226170,91576,12,10,1060,684,normal
18,1036,17,57,336,1500,373,9718,115407250,4401,38366,11191,1,1,740,684,normal
18,3921,16,217,2960,819,194,25429,115281713,7739,74722,21084,1,1,740,644,normal
32,3690,29,115,388,5880,1401,111620,116215740,69697,873805,241749,7,7,1300,1164,normal
5,2822,5,564,2642,428,173,88956,279168,279168,279168,0,1,1,220,204,normal
10,772,7,77,235,2960,1081,12470,5503474,63658,110697,66523,3,3,420,284,normal
8,939,5,117,557,187,63,37705,5185054,66967,117107,70908,3,2,340,204,normal
9,2490,8,276,1546,680,222,16580,2088645,64077,122601,82764,3,3,380,324,normal
17,1548,15,91,888,1138,283,676472,116461255,77592,989979,274175,1,1,700,604,normal
39,2206,36,56,354,5880,1380,207103,116965665,86206,1100197,304701,2,16,1580,1444,normal
11,2280,11,207,1860,456,125,174658,60733205,92304,365227,158711,1,1,460,444,normal
19,1650,17,86,505,442,132,266965,115962121,72107,841128,232522,2,2,780,684,normal
13,7189,14,553,2320,2960,1160,90494,15881540,201788,541285,295702,3,5,540,564,normal
18,1174,16,65,474,1500,368,13973,116024559,6354,49494,14508,1,1,740,644,normal
22,2764,19,125,565,2960,732,93368,65497773,62370,497276,175728,5,6,900,764,normal
6,3104,6,517,2884,393,143,104500,20114729,91222,273187,157586,1,1,260,244,normal
25,2228,20,89,466,2960,677,14281,123635862,13397,127919,34331,5,4,1020,804,normal
8,939,5,117,557,192,65,112563,5312816,131012,245747,162259,3,2,340,204,normal
8,774,7,96,474,1500,552,14330,21150304,13248,51657,25607,1,1,340,284,normal
17,1426,15,83,766,534,127,7126,115836422,4793,43977,12649,1,1,700,604,normal
12,1124,9,93,266,2960,956,22955,3879012,98721,165552,94513,6,4,500,364,normal
12,1001,10,83,521,449,129,467768,62118681,293169,1193492,509396,1,1,520,404,normal
11,878,10,79,458,367,103,333779,60880574,115883,621828,233894,1,1,460,404,normal
25,3855,21,154,2526,8800,1978,34720,115886842,14806,173658,47943,4,3,1020,844,normal
48,14351,38,298,1205,1500,405,134198,126033933,156997,1504906,392337,15,17,1940,1524,normal
20,2833,16,141,1500,995,238,16750,122600948,82553,999226,258643,1,1,860,644,normal
24,3213,16,133,1213,8800,2722,43976,98724178,99963,222847,108788,9,8,980,644,normal
22,1674,15,76,441,2960,784,98318,68508084,144839,998819,314941,3,5,960,604,normal
14,1334,6,95,557,1500,680,12696,20475503,227450,996925,432826,3,2,660,244,normal
18,1178,16,65,478,1500,433,45170,115444377,10707,112377,31299,1,1,740,644,normal
8,939,5,117,557,192,65,101776,5348067,135727,253955,167199,3,2,340,204,normal
11,805,7,73,228,2960,1108,128392,5523999,164154,317913,217448,3,2,460,284,normal
23,1771,18,77,524,2960,686,11397,117548874,10037,104712,27902,4,4,940,724,normal
30,11453,28,381,1753,7340,1583,47988,114188669,120127,999455,287142,6,7,1260,1124,normal
8,939,5,117,557,196,69,100489,5053686,120905,225214,147515,3,1,340,204,normal
23,1640,21,71,390,1500,437,13637,144812146,6122,48773,13885,2,2,940,844,normal
6,761,5,126,541,542,224,66345,15235907,62297,186412,107486,1,1,260,204,normal
5,660,4,132,480,900,429,9427,41702,41702,41702,0,1,1,220,164,normal
17,1139,15,67,479,836,205,67034,115519306,11427,129406,35753,1,1,700,604,normal
59,6847,51,116,898,10260,1709,80659,155883479,38541,522267,118938,7,21,2380,2044,normal
6,708,5,118,488,548,226,22697,3312863,144772,197463,74516,1,1,260,204,normal
28,2016,25,72,478,1500,475,16161,195357917,5172,40202,12668,2,2,1140,1004,normal
19,1973,14,103,627,680,230,64244,130935839,141409,996749,311422,2,2,860,564,normal
17,1139,15,67,479,836,205,906,115440594,4392,34439,10093,1,1,700,604,normal
23,2512,19,109,902,2960,693,221881,116780046,77084,901652,249090,4,3,940,764,normal
10,1107,8,110,557,1500,597,48250,6357416,697904,1395420,986436,2,3,440,324,normal
22,2307,18,104,861,1500,459,13287,115330774,13607,151748,41956,4,3,900,724,normal
19,2960,16,155,686,2960,793,327845,51733676,277026,1660450,677736,5,6,780,644,normal
25,2559,17,102,552,938,326,68107,175608292,74187,997156,241333,3,3,1100,684,normal
11,4522,6,411,1500,194,62,91874,7361474,88029,352117,176058,1,1,520,244,normal
18,1152,15,64,432,594,142,7351,116605821,81974,1042857,288745,1,1,760,604,normal
12,3724,11,310,3244,1231,358,411723,62007115,276332,1081004,472959,1,1,520,444,normal
22,2138,15,97,499,2960,772,31693,180428860,80637,255675,99243,11,7,900,604,normal
21,2243,14,106,557,2960,796,16489,180688876,52610,161962,61130,10,8,860,564,normal
18,1942,15,107,926,2960,804,188725,60806823,104662,581641,217530,3,4,740,604,normal
20,2117,17,105,531,2960,751,112626,60918550,119878,618436,234593,4,5,820,684,normal
5,671,4,134,491,905,431,17451,4224252,25096,49795,34928,1,1,220,164,normal
13,1310,6,100,557,1500,681,13135,12412376,284564,999497,479208,3,2,600,244,normal
21,1857,17,88,311,2960,737,47701,181485637,211598,553691,191235,10,8,860,684,normal
15,2419,13,161,1567,1305,348,24517,60191023,27769,165912,61772,3,3,620,524,normal
26,4101,19,157,1500,4420,1038,17156,118989456,8999,113641,29326,4,2,1100,764,normal
23,2510,19,109,900,2960,690,45383,116133515,38802,405518,113403,4,3,940,764,normal
11,822,7,74,245,2960,1091,12740,5561354,61296,105569,62611,3,2,460,284,normal
25,2376,14,95,557,950,238,67556,195393261,183296,999056,347171,11,7,1100,564,normal
9,2498,8,277,1554,680,222,9803,2099623,69364,127928,82821,3,3,380,324,normal
27,2270,14,84,358,2960,775,51193,196118500,181636,996268,348907,11,7,1180,564,normal
9,1258,9,139,918,890,283,54511,46128257,21671,129009,52584,1,1,380,364,normal
26,3938,17,151,2081,5880,1531,45120,187769837,205860,998042,364020,11,7,1120,684,normal
14,1849,12,132,519,2960,903,40840,7058092,152719,369397,192745,4,5,580,484,normal
18,1954,17,108,927,2960,770,182737,61175024,162387,697054,286641,3,4,740,684,normal
18,1133,15,62,413,1181,294,1534,116300118,4087,36015,10168,1,1,760,604,normal
16,1909,13,119,1013,595,155,211340,60827734,113948,575827,219625,3,3,660,524,normal
6,1014,5,169,794,148,47,23726,13030942,16997,50555,29062,1,1,260,204,normal
10,2438,5,243,1500,977,418,104419,7315921,433229,999812,513072,1,1,480,204,normal
28,3219,19,114,557,980,216,54336,212328112,112825,375209,145477,15,11,1140,764,normal
18,1718,11,95,557,192,48,7461,180381960,39023,108159,39692,9,6,740,444,normal
43,17972,30,417,2637,684,274,197052,236643212,316083,2322738,810827,24,17,1740,1204,normal
23,2512,19,109,902,2960,690,222299,116780331,76869,898712,248275,4,3,940,764,normal
38,3744,32,98,465,11720,2219,60872,219734329,235278,1336858,451669,20,15,1560,1284,normal
22,1958,11,89,557,192,48,8568,195379492,146407,997660,345693,9,6,980,444,normal
5,737,3,147,557,2771,1575,125940,255249,255249,255249,0,1,1,220,124,normal
14,1114,10,79,514,806,242,249861,67566289,167753,996728,343893,1,1,640,404,normal
11,854,7,77,277,2960,1081,9825,5640351,60710,105096,62771,3,4,460,284,normal
12,1340,8,111,557,192,57,9114,1429517,69583,116189,65910,6,3,500,324,normal
5,737,3,147,557,1500,841,11033,49922,49922,49922,0,1,0,220,124,normal
19,1826,15,96,735,2960,1015,24183,65164592,21183,164323,57848,3,4,780,604,normal
14,1165,10,83,227,2960,958,12050,3757168,89176,151991,88833,6,5,580,404,normal
20,2117,16,105,531,2960,771,231433,61103912,147287,744500,283997,4,5,820,644,normal
10,1094,7,109,557,1500,649,10180,6036311,69233,115563,65520,3,2,420,284,normal
19,1548,17,81,272,2960,729,114857,181487846,509752,1298509,440928,9,7,780,684,normal
16,1386,13,86,490,383,99,57699,60416879,53958,198145,91959,3,3,660,524,normal
12,1663,9,138,861,2960,973,25939,5185656,107446,214554,151473,6,3,500,364,normal
9,1596,9,177,1256,294,84,62803,46141245,20043,119330,48640,1,1,380,364,normal
9,1894,7,210,986,270,90,33075,2121356,79979,159203,112039,3,3,380,284,normal
5,735,4,147,555,1165,561,51092,182928,182928,182928,0,1,1,220,164,normal
19,1991,12,104,629,2960,830,24262,180731097,53899,193851,78285,9,6,780,484,normal
34,4619,25,135,898,2960,621,181705,183628781,350150,1644020,645902,21,12,1380,1004,normal
54,21699,44,401,2960,2960,498,81745,279254943,61701,388741,91805,16,15,2180,1764,normal
11,921,7,83,254,2960,1089,33673,5895761,78430,140169,87312,3,4,460,284,normal
12,1012,11,84,532,707,200,218942,61593827,215547,1058825,407725,1,1,520,444,normal
20,2157,18,107,553,2960,745,23530,65203199,30561,241012,85037,4,5,820,724,normal
19,7564,17,398,2960,1500,537,34602,60273933,39348,273769,103369,4,5,780,684,normal
9,3272,8,363,2328,678,222,15097,2094993,67007,133604,94182,3,3,380,324,normal
53,21344,43,402,2799,431,182,82290,277220939,66187,444444,95012,18,16,2140,1724,normal
9,1894,7,210,986,270,90,42487,2158784,99466,198646,140261,3,3,380,284,normal
20,2292,17,114,546,7340,1856,159855,2176168,572410,985637,584390,10,9,820,684,normal
11,2144,10,194,1149,2960,938,11226,34001378,27020,134611,60145,3,3,460,404,normal
16,2788,12,174,676,1500,549,24416,6405026,68520,182608,99428,5,7,660,484,normal
14,2259,12,161,1356,4420,1415,54798,613606,613606,613606,0,4,4,580,484,normal
13,1124,9,86,226,2960,991,7562,4069251,68793,112935,62425,6,3,540,364,normal
17,1544,14,90,533,2960,776,14939,60188231,25114,146801,54649,3,4,700,564,normal
24,2523,16,105,475,2960,745,196242,180912506,178918,822422,359731,12,8,980,644,normal
25,7850,18,314,1500,1030,237,10519,122722127,77190,996739,256648,2,2,1080,724,normal
13,1522,9,117,599,2960,992,15482,1106850,53174,104847,73076,4,5,540,364,normal
13,1443,11,111,492,1500,590,31840,46126888,21497,127430,51896,2,2,540,444,normal
12,3459,7,288,1500,1500,623,11925,3105967,550942,998412,632817,3,3,540,284,normal
27,7383,23,273,2960,1500,537,47121,115807344,35049,424784,117278,5,5,1100,924,normal
21,3601,15,171,604,2960,768,54882,6664829,191796,517015,281649,7,9,860,604,normal
19,1535,16,80,477,2960,786,305970,61948699,267804,997261,458240,3,5,780,644,normal
32,4451,23,139,898,2960,640,214351,182334893,493224,2345769,1035722,19,12,1300,924,normal
11,842,11,76,422,438,119,219126,60751354,96235,471571,181649,1,1,460,444,normal
9,1102,6,122,557,190,60,104381,5062402,139868,260544,170660,4,1,380,244,normal
406,38831,567,95,1311,24860,4256,41179,199295409,483980,3036536,988745,122,330,16260,22684,normal
86,12865,84,149,1370,7340,1557,119462,198713750,314415,1172953,406187,31,45,3460,3364,normal
6,3252,5,542,2960,327,127,14956,99227,99227,99227,0,1,1,260,204,normal
24,4104,15,171,1712,2960,784,64629,180713561,82690,308291,127261,13,7,980,604,normal
25,3001,16,120,611,882,241,47264,180910877,91570,353927,147555,15,9,1020,644,normal
13,1219,6,93,382,1500,669,16433,12934007,288722,996751,475504,3,2,600,244,normal
17,2687,15,158,1675,2960,750,15007,60211451,24856,140854,52527,3,4,700,604,normal
9,3559,9,395,1634,1500,623,103861,25088379,121005,287417,144282,2,2,380,364,normal
15,1205,11,80,227,2960,924,15428,2818194,75108,124898,70413,6,6,620,444,normal
31,12804,32,413,2000,7340,1609,121432,62098390,292004,1535677,580039,9,13,1260,1284,normal
10,770,7,77,233,2960,1123,56433,5777117,218949,342360,174529,3,2,420,284,normal
17,4752,9,279,1500,1500,551,23189,36208563,198331,997503,398962,3,4,800,364,normal
10,1525,7,152,791,1500,623,368485,1020050,1020050,1020050,0,3,4,420,284,normal
17,1449,14,85,433,2960,795,154026,61976308,86521,690072,243871,3,4,700,564,normal
18,2048,15,113,989,2960,815,67805,60632837,80264,466433,173839,3,4,740,604,normal
10,2854,8,285,1870,1500,553,22788,10108822,75310,150210,105924,3,3,420,324,normal
8,645,5,80,263,196,69,28448,5375769,206123,322211,164173,3,1,340,204,normal
13,1756,12,135,936,7340,2230,17028,2127653,83165,165998,117142,3,4,540,484,normal
17,1486,16,87,509,2960,728,77718,65699814,83609,667349,235866,3,4,700,644,normal
11,1131,10,102,711,950,287,140539,60404280,45845,259097,96730,1,1,460,404,normal
10,1130,6,113,557,2960,1148,15032,5092513,76666,126470,70432,3,2,420,244,normal
5,594,4,118,414,670,314,15314,68807,68807,68807,0,1,1,220,164,normal
18,1786,16,99,735,2960,986,17920,65133604,17111,130950,46022,3,4,740,644,normal
13,2373,13,182,1561,2960,894,118834,15970623,321034,962499,555524,3,4,540,524,normal
16,3379,15,211,1823,2960,1172,64899,30322113,90831,362202,180913,2,8,660,604,normal
11,3399,10,309,2618,1500,589,14251,2095388,53397,105033,73023,3,4,460,404,normal
9,2488,7,276,1544,680,236,17800,2081620,59232,118074,83214,3,3,380,284,normal
10,1311,8,131,557,1500,574,10453,5808235,52574,118917,60605,2,3,420,324,normal
11,878,10,79,458,367,103,191666,60646767,80026,370631,146186,1,1,460,404,normal
10,803,7,80,266,2960,1082,11987,5511965,91794,154110,88127,3,3,420,284,normal
17,1678,11,98,557,186,48,62930,180325545,116449,359685,136602,9,6,700,444,normal
35,3969,24,113,557,867,167,28471,357902641,77180,218361,77573,19,15,1420,964,normal
9,1893,7,210,985,270,90,41095,2158692,96883,193293,136344,3,3,380,284,normal
19,1758,13,92,557,192,42,12727,181033977,33794,91130,32393,9,7,780,524,normal
14,2632,11,188,1549,4420,1302,73372,5538219,292725,585241,413679,3,6,580,444,normal
12,1731,10,144,920,2960,1192,327230,1144548,1144548,1144548,0,3,5,500,404,normal
11,803,7,73,226,2960,1098,166594,5896145,248000,478936,326592,3,3,460,284,normal
40,6863,35,171,897,2960,560,189054,196674793,80266,704258,185386,9,9,1620,1404,normal
13,2260,13,173,1192,2960,951,32829,10245323,143041,219182,107679,3,5,540,524,normal
8,939,5,117,557,192,65,49810,5619292,76477,136562,84972,3,2,340,204,normal
8,2736,8,342,2436,1040,353,387730,31126879,275706,818748,385892,1,1,340,324,normal
