@relation '<netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R4-5,8-10,13-19,22,27,29-33,36-37-weka.filters.unsupervised.attribute.Remove-R13-14'

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
24,1794,21,74,471,2960,719,21493,115794197,13609,148946,40918,4,4,980,844,normal
10,3048,8,304,2064,1012,338,19373,10095871,67884,134884,94751,3,3,420,324,normal
11,1167,8,106,557,1500,597,48578,11346149,315630,997676,471417,2,3,500,324,normal
33,3061,20,92,314,2960,662,129830,268190060,138289,725004,246979,16,14,1340,804,normal
13,1275,5,98,557,190,66,98339,37034178,36303,234763,87809,3,1,640,204,normal
7,4555,6,650,2960,947,369,22144,10079454,40042,73508,47328,1,1,300,244,normal
22,1900,14,86,260,2960,782,80369,180695879,118376,470526,197588,11,7,900,564,normal
14,950,13,67,410,13180,3554,74830,8888958,142135,284053,200701,1,3,580,524,normal
10,835,7,83,262,2960,1073,10727,5129199,68026,114034,65064,3,2,420,284,normal
22,3467,17,157,1583,2960,987,22300,180207402,74069,200562,73330,11,8,900,684,normal
27,2328,22,86,557,5880,1445,12857,180275387,61685,187204,71926,11,12,1100,884,normal
11,1134,7,103,557,2960,1401,17808,5726676,78023,132619,77209,3,2,460,284,normal
21,4921,14,234,2449,699,173,39283,180715978,69591,229406,90838,11,7,860,564,normal
9,1104,9,122,764,748,235,141716,46385677,64631,386474,157670,1,1,380,364,normal
11,820,7,74,243,2960,1093,15827,5502865,67947,117534,70125,3,2,460,284,normal
11,1782,10,162,705,695,240,103675,46431648,75367,450977,184010,2,2,460,404,normal
27,2732,24,101,1277,4420,1415,28698,116006604,17153,204067,56342,4,6,1100,964,normal
5,623,4,124,443,370,164,58981,5956268,54935,109516,77189,1,1,220,164,normal
19,2462,18,129,940,748,198,67348,116059867,53417,524608,148396,2,2,780,724,normal
10,765,7,76,228,1500,658,45299,5621489,213510,333452,169623,3,3,420,284,normal
5,746,4,149,566,370,164,12741,50156,50156,50156,0,1,1,220,164,normal
71,8949,73,126,2358,11720,2741,153990,13259129,1628270,2890092,1784485,8,51,2860,2924,normal
14,1449,8,103,557,186,52,9252,33961253,21609,107539,48036,5,4,640,324,normal
19,1717,16,90,588,2960,788,50466,65388363,48662,387660,136975,3,4,780,644,normal
24,3658,20,152,2093,1500,498,60154,116278653,35441,433861,119892,4,4,980,804,normal
11,1726,9,156,986,1500,602,15365,2092341,53073,105853,74642,3,4,460,364,normal
11,878,11,79,458,367,98,111253,60515568,62448,250026,107943,1,1,460,444,normal
10,1379,7,137,648,2960,1066,8357,100176,100176,100176,0,4,3,420,284,normal
32,3832,26,119,557,1166,225,167850,182436330,486329,1817604,744205,15,15,1300,1044,normal
20,4218,16,210,2146,2960,733,24794,60347474,42802,191833,76581,4,5,820,644,normal
25,2549,22,101,970,5880,1718,22747,115163136,12557,143613,39646,4,5,1020,884,normal
18,1663,16,92,604,2960,725,76689,61054441,137860,663635,257091,3,4,740,644,normal
10,1242,8,124,516,2960,1306,12135,128077,128077,128077,0,3,3,420,324,normal
22,2309,13,104,557,425,107,73288,180629888,88184,326776,134509,12,7,900,524,normal
5,1619,4,323,1439,400,179,14803,57139,57139,57139,0,1,1,220,164,normal
19,1904,15,100,770,2960,833,139752,60848514,107720,405340,184411,3,5,780,604,normal
10,1827,7,182,804,1500,623,13558,4004190,70635,113420,60506,3,3,420,284,normal
14,1204,10,86,266,2960,912,42055,3490558,167721,275614,152583,6,4,580,404,normal
18,1718,11,95,557,192,48,18528,180677787,46664,147611,57052,9,6,740,444,normal
12,1179,5,98,557,192,65,105049,20171742,249575,998559,430154,3,2,580,204,normal
15,1253,11,83,260,2960,921,9523,75624448,47904,127289,69179,6,5,620,444,normal
12,2092,6,174,1500,484,180,123260,46503574,203924,998750,385093,1,1,600,244,normal
28,2969,18,106,557,728,180,50981,355739769,79806,294177,91911,15,10,1140,724,normal
23,8265,22,359,1920,1064,229,99747,119396153,46781,437367,123855,4,4,940,884,normal
11,3399,9,309,2618,1500,608,13986,2103652,56417,112418,79197,3,4,460,364,normal
16,4234,14,264,648,934,260,192026,31164764,298636,1193825,596792,7,7,660,564,normal
6,3760,5,626,2960,318,123,14851,98218,98218,98218,0,1,1,260,204,normal
6,761,6,126,541,542,204,64337,15814379,92507,276946,159728,1,1,260,244,normal
29,5374,26,185,821,2960,661,68857,66369513,172464,1378030,487122,10,11,1180,1044,normal
46,7696,36,167,2042,2960,782,86677,71058793,519301,1520828,867400,18,23,1860,1444,normal
14,1042,11,74,442,849,243,271540,67979366,214500,998681,361679,1,1,640,444,normal
20,5248,15,262,678,436,189,265253,2018368,2018368,2018368,0,8,9,820,604,normal
10,4448,8,444,2960,1500,601,11365,101730,101730,101730,0,3,3,420,324,normal
10,772,7,77,235,2960,1081,7443,5378476,58575,100301,59009,3,3,420,284,normal
18,3951,16,219,2898,2960,727,290081,61466284,197008,1002011,381583,3,4,740,644,normal
17,1046,15,61,386,156,29,8286,115823960,5046,45659,13052,1,1,700,604,normal
12,3897,12,324,2960,518,137,107015,60594807,74061,283703,126967,1,1,500,484,normal
24,2286,14,95,522,2960,783,12743,183844350,34750,133926,47713,11,7,1020,564,normal
11,1300,8,118,557,419,130,29288,194140,194140,194140,0,6,3,460,324,normal
11,861,10,78,441,257,68,397173,61007557,130479,729856,272817,1,1,460,404,normal
25,14097,24,563,2960,2960,653,79232,78307290,102319,380324,140470,6,7,1020,964,normal
45,26196,35,582,2960,684,263,197652,261768373,367201,2740514,958968,26,16,1820,1404,normal
11,5288,9,480,2960,976,308,19266,10129484,84694,163715,111752,3,3,460,364,normal
39,2779,43,71,352,7340,1300,30592,180807363,85823,339159,142051,12,25,1580,1724,normal
5,594,4,118,414,670,314,9373,35196,35196,35196,0,1,1,220,164,normal
15,2396,9,159,502,918,347,28805,18535868,329320,999605,440191,4,4,700,364,normal
10,805,6,80,232,2960,1147,17746,5137697,87804,144443,80099,3,2,420,244,normal
9,1847,8,205,864,1500,601,9888,102847,102847,102847,0,3,3,380,324,normal
27,2996,17,110,597,1029,270,53801,180757689,102683,390426,161630,14,10,1100,684,normal
12,2001,9,166,941,1500,661,36376,5877177,161239,299269,195203,4,3,500,364,normal
9,1689,6,187,581,814,362,277886,5134703,524669,1048986,741495,3,3,380,244,normal
17,1045,16,61,385,949,227,70132,116099172,33973,324038,92782,1,1,700,644,normal
5,1633,4,326,1453,400,179,13460,60110,60110,60110,0,1,1,220,164,normal
11,1417,9,128,613,2960,944,15525,5100487,58044,115622,81426,3,4,460,364,normal
14,1441,10,102,557,2960,932,11470,66241825,118517,193011,83795,6,3,580,404,normal
6,1800,6,300,1580,1270,501,104252,15279233,91095,272837,157392,1,1,260,244,normal
20,1838,12,91,557,190,44,8246,184040384,196641,998460,394486,9,6,860,484,normal
26,2202,21,84,603,963,272,14830,173651881,56105,998391,222369,2,2,1100,844,normal
8,975,5,121,557,194,68,83738,5895969,122863,220089,137497,3,1,340,204,normal
11,4032,7,366,1500,590,207,93647,22431169,281592,998380,438030,1,1,520,284,normal
6,1834,6,305,1614,1442,572,104520,15278330,90836,272054,156938,1,1,260,244,normal
21,1951,14,92,557,2960,770,70145,180141186,111293,382759,152668,10,7,860,564,normal
8,831,4,103,471,966,462,18490,12413591,11944,56848,25132,1,1,400,164,normal
10,3145,9,314,1444,1500,680,51125,10274957,153919,307382,217028,2,3,420,364,normal
17,1164,15,68,504,567,136,34334,116089972,26089,239921,69562,1,1,700,604,normal
10,765,7,76,228,2960,1090,12636,5509507,78794,128910,70874,3,3,420,284,normal
11,1814,9,164,813,1500,601,346095,11043569,539849,931130,553354,4,3,460,364,normal
16,3608,9,225,1500,915,291,87930,147197390,178263,997824,348220,1,1,760,364,normal
17,1558,11,91,295,2960,900,80156,72004686,156433,435967,242115,7,6,700,444,normal
52,10949,47,210,897,2960,527,206515,226840452,111330,700622,208783,14,15,2100,1884,normal
9,1895,8,210,989,1500,719,15152,2641672,74910,149820,105938,3,4,380,324,normal
20,1914,17,95,557,378,87,33706,115246945,13391,152399,42109,4,2,820,684,normal
25,3733,15,149,1418,2960,758,22220,184124552,219822,998448,388779,12,8,1060,604,normal
6,1893,6,315,1673,416,153,27402,15081547,28044,83544,48064,1,1,260,244,normal
18,2785,15,154,1734,2960,796,32120,60359492,37839,135233,64336,3,4,740,604,normal
13,2052,12,157,989,2960,853,64753,50676770,108934,652650,266365,3,3,540,484,normal
11,2832,5,257,1500,349,137,16578,31149423,217149,999457,438916,1,1,560,204,normal
13,1874,11,144,1022,2960,925,15189,10123991,62096,123214,86433,3,4,540,444,normal
74,4513,86,60,557,8800,1259,17395,237661322,86160,325754,123114,14,49,2980,3444,normal
15,2397,13,159,1545,1286,343,24714,60191092,27800,166022,61807,3,3,620,524,normal
19,2264,13,119,625,2960,816,16123,83354069,71720,189148,101822,8,8,780,524,normal
13,1426,10,109,541,1500,551,359757,9400870,798451,1395170,718845,3,4,580,404,normal
11,1328,9,120,474,1500,618,95884,25947377,67539,269566,134684,2,2,460,364,normal
46,4867,40,105,1661,16100,3969,59170,190285705,288507,1143445,421986,15,23,1860,1604,normal
11,1365,7,124,628,2960,1068,210116,981479,981479,981479,0,3,3,460,284,normal
16,1320,9,82,242,1500,612,9852,10106366,284087,996168,477341,6,3,720,364,normal
13,2265,12,174,1413,2960,916,18573,10137308,88375,173764,120758,3,5,540,484,normal
5,1631,4,326,1451,400,179,13878,56292,56292,56292,0,1,1,220,164,normal
19,1645,15,86,589,2960,810,272085,61524093,206290,805089,355326,3,5,780,604,normal
40,4889,33,122,885,5880,1328,87341,181188041,244687,1151048,506675,19,18,1620,1324,normal
16,2538,15,158,1918,7340,2517,17667,164789,164789,164789,0,1,9,660,604,normal
10,2641,8,264,1915,2960,1306,11166,109794,109794,109794,0,3,3,420,324,normal
23,2513,19,109,903,2960,693,44684,115622631,38341,402978,112600,4,3,940,764,normal
10,772,7,77,235,2960,1089,38179,5941168,209376,328379,168294,3,3,420,284,normal
7,754,5,107,474,504,207,20208,11063295,22016,58497,31818,1,1,320,204,normal
5,761,4,152,581,315,136,19325,69448,69448,69448,0,1,1,220,164,normal
8,939,5,117,557,196,69,43962,5163527,74388,130695,79630,3,1,340,204,normal
14,9326,12,666,2960,2960,918,14544,10108613,59165,117939,83118,3,4,580,484,normal
11,3399,9,309,2618,1500,608,14561,2091230,49899,99442,70064,3,4,460,364,normal
24,2618,16,109,557,408,108,57494,181303874,131623,551242,235137,13,8,980,644,normal
21,3463,13,164,618,743,311,23515,114271858,117225,997980,268574,5,4,940,524,normal
19,1723,15,90,668,2960,797,200646,61034020,134261,603087,241491,3,5,780,604,normal
13,2784,10,214,986,1500,570,76583,2390974,195266,390273,275781,4,6,540,404,normal
34,3224,22,94,538,2960,653,67167,299746813,120248,390997,167272,18,12,1380,884,normal
23,3218,21,139,1693,1500,491,29994,115659568,19817,225114,62062,4,3,940,844,normal
66,4687,66,71,557,17560,3465,61971,116077625,68584,872294,241529,6,42,2660,2644,normal
16,3750,14,234,1427,5880,1670,219525,33372658,529493,1058494,748119,7,5,660,564,normal
17,1495,15,87,835,534,127,6467,116025339,4824,43439,12519,1,1,700,604,normal
23,2513,19,109,903,2960,693,46508,115624694,37665,393552,110070,4,3,940,764,normal
20,1304,15,65,464,337,76,823,122283534,70306,999732,257297,1,1,880,604,normal
12,2220,12,185,1192,2960,970,68450,10402740,221357,234839,19065,3,4,500,484,normal
10,772,6,77,235,2960,1173,55585,6049381,225888,358201,187118,3,3,420,244,normal
20,2150,15,107,748,2960,814,68033,180848901,92963,321992,128987,10,8,820,604,normal
9,2490,8,276,1546,680,222,15509,2090464,63877,119856,79165,3,3,380,324,normal
18,1423,11,79,262,186,44,9557,180077779,37156,106729,39287,9,7,740,444,normal
8,2571,8,321,2271,4420,1696,81547,15221756,74214,222107,128078,1,2,340,324,normal
6,701,4,116,481,900,429,47969,183042,183042,183042,0,1,1,260,164,normal
19,1650,16,86,519,670,196,65410,115436023,19254,231097,63825,2,2,780,644,normal
19,1654,16,87,477,786,254,5260,117903934,5770,39952,12034,2,2,780,644,normal
10,1902,7,190,859,1500,623,12835,1110996,1110996,1110996,0,3,3,440,284,normal
23,2842,20,123,846,534,152,12875,140185151,8039,52749,15934,3,3,940,804,normal
13,1172,9,90,274,1500,612,211622,728051,728051,728051,0,6,3,540,364,normal
11,809,7,73,232,2960,1092,15249,5516787,66357,116071,70305,3,2,460,284,normal
48,24628,33,513,2960,2960,584,90135,291901021,183761,1445419,445175,26,18,1940,1324,normal
16,1998,13,124,985,1500,504,75832,60352305,46363,323042,122003,3,4,660,524,normal
21,2238,13,106,557,541,136,23331,180534473,65096,205632,80069,11,7,860,524,normal
8,939,5,117,557,192,65,67471,5818330,93744,171033,109303,3,2,340,204,normal
18,1718,13,95,557,186,44,58399,180757760,212751,558075,193044,9,7,740,524,normal
15,2419,12,161,1567,1305,362,24918,60194742,26771,159017,59193,3,3,620,484,normal
10,1826,7,182,803,1500,623,64480,402520,402520,402520,0,3,3,420,284,normal
8,7393,7,924,2960,947,342,20594,10073898,37323,72355,49542,1,1,340,284,normal
9,1785,7,198,802,1500,623,10070,118966,118966,118966,0,3,3,380,284,normal
12,1613,10,134,808,1500,560,77758,10352683,176201,230025,76118,3,4,500,404,normal
28,4207,19,150,945,2960,678,43817,222615266,72774,188469,73288,14,10,1140,764,normal
10,854,9,85,474,1500,494,50,46754460,7174,25085,11835,1,1,420,364,normal
17,1552,15,91,892,534,127,7211,115692336,4836,43156,12352,1,1,700,604,normal
151,26062,147,172,1526,10260,1179,78422,316991824,396732,2885089,848481,67,90,6060,5884,normal
23,2800,19,121,607,2960,744,236402,62241945,309186,1514380,583885,5,8,940,764,normal
16,1712,12,107,479,2960,853,15717,71182620,61884,151986,78718,7,6,660,484,normal
17,1965,13,115,670,2960,796,41974,94885190,132603,360139,197379,7,7,700,524,normal
57,3686,83,64,557,7340,1201,24887,181086692,90816,340416,140318,11,49,2300,3324,normal
33,3628,30,109,615,5880,1471,85861,116419227,42162,518707,143371,7,11,1340,1204,normal
21,5718,19,272,1597,2960,776,274588,61967224,275200,1031098,470532,5,6,860,764,normal
21,1890,18,90,557,1500,345,26995,115885074,14397,166983,46106,4,2,860,724,normal
5,651,4,130,471,2307,1132,31056,219747,219747,219747,0,1,1,220,164,normal
16,3605,14,225,2707,2960,775,67174,60622029,85589,506791,188756,3,3,660,564,normal
13,1274,6,98,557,1500,680,12941,12981173,284172,998462,478803,3,2,600,244,normal
26,3283,23,126,794,5880,1595,84033,10606636,304753,544775,339442,3,16,1060,924,normal
10,1013,7,101,382,1500,642,27554,5314040,109635,195552,121504,3,2,420,284,normal
9,2614,7,290,1631,1500,623,17684,145755,145755,145755,0,3,3,380,284,normal
31,2422,32,78,557,7340,1824,14774,3932595,123903,213745,127055,7,24,1260,1284,normal
23,2510,19,109,900,2960,690,46354,116127364,38306,404108,112837,4,3,940,764,normal
5,637,4,127,457,372,165,84028,4165936,83483,160603,109063,1,1,220,164,normal
10,1094,6,109,557,1500,680,12918,5082031,70185,115684,64344,3,2,420,244,normal
21,2291,13,109,557,570,144,32149,180233547,67331,222198,88300,11,7,860,524,normal
18,1718,11,95,557,192,48,9311,180664151,43850,116596,43589,9,6,740,444,normal
18,1631,15,90,604,2960,748,184922,61470944,197277,725994,336602,3,4,740,604,normal
27,3058,18,113,557,306,70,63159,248955350,76680,246217,92349,16,10,1100,724,normal
11,4749,11,431,2185,5880,2006,58513,10315247,177434,354041,249760,2,3,460,444,normal
11,3399,9,309,2618,1500,608,14990,2092619,51323,102299,72090,3,4,460,364,normal
52,4513,65,86,1319,4420,982,20479,183572984,249358,996445,393858,13,33,2140,2604,normal
18,1694,17,94,541,1198,298,394443,124789942,85232,1007648,269873,2,2,740,684,normal
11,835,7,75,258,2960,1082,70864,5826916,247062,403546,221301,3,5,460,284,normal
25,2547,17,101,557,604,154,105562,181032027,182727,793848,342021,13,9,1020,684,normal
12,2874,11,239,2062,2960,926,14069,10101805,57870,115281,81190,3,4,500,444,normal
21,5740,19,273,1597,2960,777,157175,61169719,161772,1078004,404508,5,6,860,764,normal
5,613,4,122,433,490,224,119387,380926,380926,380926,0,1,1,220,164,normal
28,3382,20,120,557,754,162,64797,204436054,113049,346629,138852,14,11,1140,804,normal
10,1881,7,188,858,1500,623,65020,402663,402663,402663,0,3,3,420,284,normal
23,2295,15,99,454,2960,809,17373,181027410,61953,183149,69689,12,7,940,604,normal
14,1171,10,83,233,2960,912,52608,3296682,170027,270729,142413,6,4,580,404,normal
83,4565,107,55,306,14640,2066,16076,293773818,103803,430358,149690,14,58,3340,4284,normal
10,1562,8,156,557,2960,1311,10731,105152,105152,105152,0,3,3,420,324,normal
13,2507,10,192,678,436,155,370754,2973468,958329,1616877,931327,5,5,540,404,normal
6,700,4,116,480,900,429,258544,536036,536036,536036,0,1,1,260,164,normal
20,1485,19,74,705,4420,1358,4538,46024517,6350,36837,14935,1,8,820,764,normal
20,1836,13,91,557,192,46,75255,180846530,91300,341940,141030,10,6,820,524,normal
11,1428,8,129,685,2960,1044,211502,1086387,1086387,1086387,0,3,3,460,324,normal
59,7701,58,130,2358,16100,3291,173131,13267823,1630940,2659802,1455030,7,45,2380,2324,normal
35,2758,40,78,557,7340,1289,36089,180313038,85336,308357,125752,12,21,1420,1604,normal
5,593,4,118,413,692,325,279909,5423238,210429,420443,297004,1,1,220,164,normal
18,1822,15,101,806,2960,787,176503,60770113,96865,543797,203265,3,4,740,604,normal
39,7069,32,181,2038,2960,814,64150,49563070,637768,1267598,890713,15,18,1580,1284,normal
24,2479,17,103,503,2960,714,75325,217515304,115090,317174,130806,13,8,980,684,normal
33,1630,31,49,330,13180,3496,54001,116339707,49322,509406,142551,1,9,1340,1244,normal
9,1841,7,204,858,1500,623,10033,101734,101734,101734,0,3,3,380,284,normal
8,3340,8,417,2397,1500,601,29826,212207,212207,212207,0,3,3,340,324,normal
14,1208,10,86,270,2960,912,41357,3455124,149908,240961,128767,6,4,580,404,normal
9,1240,8,137,900,872,293,124678,46187016,31449,187145,76275,1,1,380,324,normal
16,1400,13,87,504,383,99,237634,60908129,124893,635315,241050,3,3,660,524,normal
7,1905,7,272,1645,1500,545,91973,15277463,92485,276863,159675,1,1,300,284,normal
22,2666,14,121,736,475,116,74322,180400840,92327,348839,144377,12,7,900,564,normal
23,4007,16,174,943,2960,738,13635,221641942,57016,145391,46073,14,7,940,644,normal
13,4994,12,384,2618,1500,550,153854,2685801,342830,685251,484255,4,5,540,484,normal
23,2402,19,104,903,4420,1038,26840,115398385,13262,152633,42126,4,3,940,764,normal
5,817,4,163,637,406,182,60567,203419,203419,203419,0,1,1,220,164,normal
10,1094,6,109,557,1500,680,14151,5286425,72682,120555,67702,3,2,420,244,normal
5,573,5,114,393,806,342,18924,4072292,36165,71897,50532,1,1,220,204,normal
7,733,5,104,473,297,114,4152,15852264,38353,77344,38588,1,1,300,204,normal
18,1718,12,95,557,192,47,7126,180952869,38177,114260,42795,9,6,740,484,normal
23,2885,15,125,557,409,101,64086,183539907,103216,304683,121748,13,8,940,604,normal
11,1799,7,163,1025,1500,623,182125,790267,790267,790267,0,3,3,460,284,normal
17,1188,15,69,528,442,103,17507,116113267,24607,217777,63796,1,1,700,604,normal
17,1288,15,75,628,1216,303,3644,115832091,4606,38679,11177,1,1,700,604,normal
23,1911,18,83,656,2960,718,49668,116086572,25254,310212,85730,4,4,940,724,normal
18,1718,13,95,557,186,44,38283,180798306,145723,385159,133848,9,7,740,524,normal
21,5943,18,283,2960,478,107,14320,115236021,10157,106049,29503,4,2,860,724,normal
10,4492,8,449,2960,1500,601,13376,113955,113955,113955,0,3,3,420,324,normal
8,1308,7,163,561,517,186,81063,16084202,86397,258733,149247,2,2,340,284,normal
50,21897,35,437,2641,2960,568,173198,348627920,242169,2358797,702016,27,20,2020,1404,normal
20,18078,18,903,2960,4420,1397,94771,10726625,362356,723542,510793,3,4,820,724,normal
11,4170,9,379,2960,2960,1252,11341,116713,116713,116713,0,3,3,460,364,normal
22,2025,16,92,389,2960,753,107643,180332680,190337,397492,185253,11,7,900,644,normal
20,2296,17,114,614,2960,955,68191,65328985,40957,325844,115111,4,5,820,684,normal
33,4728,24,143,898,846,249,200506,182416080,520154,2479811,1095626,19,13,1340,964,normal
11,878,10,79,458,367,103,57344,60358147,41716,190487,75520,1,1,460,404,normal
9,1833,9,203,1493,294,84,49381,46179207,29770,177492,72368,1,1,380,364,normal
10,1094,6,109,557,1500,680,12581,5078116,68310,113148,63410,3,2,420,244,normal
18,1711,16,95,684,2960,790,48234,60641046,84852,402753,157063,3,4,740,644,normal
8,2462,8,307,2162,2960,1067,156315,15434569,150430,450608,259961,1,2,340,324,normal
5,1619,4,323,1439,400,179,13724,56637,56637,56637,0,1,1,220,164,normal
22,2161,14,98,557,192,51,122252,180819176,120244,480583,202041,11,8,900,564,normal
17,2418,14,142,1165,1500,486,15221,75096614,16768,149035,49599,4,3,700,564,normal
6,752,6,125,532,542,204,39844,15674820,62237,186129,107293,1,1,260,244,normal
19,2056,17,108,989,2960,770,202872,61505022,203119,728862,346686,3,4,780,684,normal
18,2727,16,151,1675,2960,726,190147,60840049,107135,613140,228307,3,4,740,644,normal
41,3572,39,87,285,13180,2344,154993,182090555,242405,1117252,489054,17,20,1660,1564,normal
10,1094,6,109,557,1500,680,12805,5081660,71467,118203,66094,3,2,420,244,normal
17,2638,14,155,849,2960,806,61566,20779768,259979,378318,102655,4,6,700,564,normal
14,1016,11,72,416,575,161,86872,67441027,153927,999948,328016,1,1,640,444,normal
16,2924,15,182,1950,13180,4105,13350,183238,183238,183238,0,3,8,660,604,normal
20,2106,15,105,557,1248,305,55673,180870299,210279,548738,189203,10,8,820,604,normal
22,4221,15,191,2576,2960,778,25548,180935775,57806,183250,71810,11,7,900,604,normal
19,2406,13,126,413,2960,801,71179,58832207,243840,471550,322029,10,7,780,524,normal
24,1693,21,70,404,4420,1140,12789,115327348,10208,113555,31369,4,3,980,844,normal
18,1718,11,95,557,192,48,6577,180087231,38030,114173,42793,9,6,740,444,normal
29,2866,18,98,351,2960,778,71859,220320001,123348,430240,166281,16,8,1180,724,normal
10,769,6,76,232,2960,1143,8805,5588004,56489,96609,56737,3,3,420,244,normal
15,2419,13,161,1567,1305,348,20220,60151884,26987,159982,59562,3,3,620,524,normal
24,2067,16,86,310,2960,758,85439,180495545,135571,554888,234948,12,7,980,644,normal
18,1174,16,65,474,1500,377,14432,115874778,6447,51161,15130,1,1,740,644,normal
32,3703,28,115,395,16100,4042,119976,116216968,67981,849467,234968,7,8,1300,1124,normal
10,1004,6,100,564,1162,457,5899,22521363,214414,999186,439174,1,1,480,244,normal
9,1030,6,114,557,196,63,110426,6037682,153314,289652,192810,4,1,380,244,normal
104,10450,154,100,847,7340,1331,43091,236026902,222120,1031189,302145,33,97,4180,6164,normal
13,1305,10,100,421,2960,950,70080,653081,653081,653081,0,4,4,540,404,normal
5,660,4,132,480,899,428,9670,37742,37742,37742,0,1,1,220,164,normal
9,2489,8,276,1545,680,222,10767,2080365,58255,116050,81734,3,3,380,324,normal
22,2463,15,111,823,2960,762,11533,180890573,50550,133788,48900,11,7,900,604,normal
5,728,4,145,548,550,254,116141,2331560,165057,329417,232440,1,1,220,164,normal
78,24836,58,318,1837,396,84,226617,446674228,371595,1623145,511701,54,34,3140,2324,normal
12,1340,8,111,557,192,57,8595,3674156,63696,103543,56352,6,3,500,324,normal
12,1340,8,111,557,190,54,7948,2975968,67352,110891,61572,6,4,500,324,normal
10,5235,10,523,2462,588,191,230328,31124158,283500,589267,327594,2,2,420,404,normal
5,737,3,147,557,1500,841,12515,56288,56288,56288,0,1,0,220,124,normal
22,7853,21,356,2799,2960,694,218975,75849882,180378,996760,337685,5,6,900,844,normal
11,3398,9,308,2617,1500,608,15447,2093943,53086,105829,74589,3,4,460,364,normal
19,2446,13,128,693,1500,523,247858,34040312,169244,795266,318980,4,6,820,524,normal
11,2132,10,193,1349,5880,1910,20111,177691,177691,177691,0,4,3,460,404,normal
11,859,10,78,439,615,181,111957,65350723,39867,316521,111785,1,1,460,404,normal
20,4186,17,209,2146,2960,713,17080,60315888,40685,217131,81609,4,5,820,684,normal
21,1794,15,85,249,2960,843,104604,180242179,151514,397431,180513,10,9,860,604,normal
24,1365,22,56,425,4420,1145,79422,115639770,45124,456797,128476,1,4,980,884,normal
34,3560,22,104,557,8800,2207,47588,180902008,95970,389525,164200,17,12,1380,884,normal
20,1872,17,93,557,378,87,28537,115975062,13683,157296,43406,4,2,820,684,normal
5,1474,4,294,1294,400,179,351363,638736,638736,638736,0,1,1,220,164,normal
56,5245,61,93,467,4420,1026,145454,181921366,400803,1926445,852873,24,33,2260,2444,normal
11,2340,8,212,678,436,176,377265,1571994,1571994,1571994,0,4,4,460,324,normal
21,15215,20,724,2960,431,151,89584,80160890,116451,428673,145693,7,6,860,804,normal
47,9991,45,212,2960,518,115,32290,376561059,6481,84478,21838,3,3,1900,1804,normal
12,1431,7,119,557,1500,595,15827,8790235,31179,116097,50287,2,3,540,284,normal
13,2212,10,170,1349,5880,1910,22983,226903,226903,226903,0,4,3,540,404,normal
33,6870,24,208,2041,10260,2127,92256,80849211,361452,1060661,605549,16,13,1340,964,normal
8,939,5,117,557,192,65,71411,5932449,107367,182457,106192,3,2,340,204,normal
8,939,5,117,557,196,69,115579,5396215,134546,252247,166454,3,1,340,204,normal
16,1670,12,104,559,732,251,15710,72097900,112432,996227,312944,2,2,720,484,normal
17,2638,13,155,849,2960,831,139223,21120573,371675,541980,167302,4,6,700,524,normal
7,734,6,104,474,1500,583,20165,16680022,20323,60339,34654,1,1,300,244,normal
24,5182,18,215,843,1500,430,299373,75045082,132888,1067109,351769,7,8,980,724,normal
15,1209,11,80,231,2960,923,13934,3190164,72887,129274,79743,6,5,620,444,normal
23,2015,19,87,525,2960,673,230372,116861569,109998,1258105,348035,4,3,940,764,normal
19,7641,18,402,2799,431,139,243664,75956560,182915,984512,337187,5,5,780,724,normal
11,803,7,73,226,2960,1098,11077,5514881,57466,97246,56257,3,2,460,284,normal
12,1437,10,119,594,2960,1179,48722,5279840,144612,287225,201684,3,5,500,404,normal
12,1631,10,135,858,1500,560,19143,11316501,44124,131691,75834,3,4,500,404,normal
27,3297,19,122,557,1003,257,57036,204630923,146844,498938,199035,17,10,1100,764,normal
11,809,8,73,232,2960,1046,14543,5426746,65594,114570,69261,3,2,460,324,normal
60,41261,52,687,2960,1500,621,105755,27351450,681628,2093331,844172,18,21,2420,2084,normal
8,2173,5,271,1500,305,118,21543,3090186,543098,998785,644438,1,1,380,204,normal
13,1184,9,91,286,2960,990,11107,3899317,87859,120852,46659,6,3,540,364,normal
11,832,10,75,412,5880,2088,7389,1111028,25396,50310,35233,1,3,460,404,normal
22,4970,17,225,2960,2960,718,75754,181375804,251126,656502,226611,10,8,900,684,normal
6,1667,5,277,1447,400,160,18626,103726,103726,103726,0,1,1,260,204,normal
64,4065,68,63,557,13180,3016,100145,116979881,87279,1113506,308375,5,46,2580,2724,normal
7,3960,6,565,2960,1365,540,36697,14762812,38999,116497,67114,1,1,300,244,normal
