@relation <netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement-V-weka.filters.supervised.instance.Resample-B0.0-S1-Z50.0-no-replacement

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute mean_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_fbytes numeric
@attribute sflow_bpackets numeric
@attribute sflow_bbytes numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute furg_cnt numeric
@attribute burg_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
23,2883,14,5398,40,125,770,171,40,385,2960,783,44,16486,56298,18249,3,17743,60415,19949,180265954,17375,59396,160215,58874,3903566,44992243,58982426,27393251,4,576,2,1079,12,7,0,0,940,564,normal
26,4948,17,5194,40,190,1422,361,40,305,2960,706,23,35483,215397,61430,21,54595,185456,61749,182712828,16623,118278,452458,176930,1104275,36400631,58979279,30769292,4,824,2,865,13,9,0,0,1060,684,normal
16,2517,13,2030,40,157,1625,395,40,156,1370,366,145,29619,115684,38012,523,32297,76003,29953,60309385,39,38163,183129,71067,9962953,10007040,10017777,21666,2,359,1,290,3,3,0,0,660,524,normal
16,1908,10,6599,40,119,859,205,40,659,2960,976,71,103168,998331,297726,72,13377,39303,17475,25166310,489,227012,998331,435187,2004028,6007812,9999261,3650396,3,381,2,1319,3,4,0,0,740,404,normal
6,1535,5,1105,40,255,1315,518,40,221,941,402,1732,88849,282326,129991,32892,105649,205229,89244,5566056,32989,177699,322410,204651,5210657,5210657,5210657,0,3,767,2,552,1,1,0,0,260,204,normal
6,1825,6,1616,40,304,1605,637,40,269,1412,559,12591,97541,187240,87421,257,66700,187042,104407,15292267,151,97677,292624,168828,4999337,7499617,9999898,3535930,2,608,2,538,1,1,0,0,260,244,normal
13,911,12,19157,40,70,411,102,40,1596,4420,1704,12,34381,275455,90691,14,36661,292629,103426,27861962,58,78764,309432,153798,7527455,9182301,10011127,1433139,3,227,3,4789,1,5,0,0,540,484,normal
33,3587,46,68772,40,108,1688,297,40,1495,5880,1133,21,8561,118677,23411,22,4578,118189,19024,30237001,214,62236,129570,71748,9959892,9996018,10016507,31380,8,896,11,17193,4,32,0,0,1340,1844,normal
12,2673,9,4933,40,222,1581,442,40,548,1500,652,17,32609,213391,65286,173,43445,175184,59153,6078966,23324,163048,302772,197599,5752870,5752870,5752870,0,6,1336,4,2466,4,4,0,0,500,364,normal
8,939,5,347,40,117,557,178,40,69,183,63,23,9209,18398,9807,17821,64283,156502,79864,5926561,17966,105685,193405,124054,5715190,5715190,5715190,0,4,469,2,173,3,1,0,0,340,204,normal
13,1133,9,4577,40,87,235,67,40,508,2960,964,15,18896,77751,25080,3,10515,20808,8974,2885726,94037,103932,113827,13993,2677862,2677862,2677862,0,6,566,4,2288,6,3,0,0,540,364,normal
26,2761,23,58398,40,106,985,200,40,2539,13180,3856,106,23954,119141,30398,30,26897,189151,48998,60486316,142,65626,455020,171710,9956977,10004488,10030098,25497,3,394,3,8342,4,10,0,0,1060,924,normal
44,15386,39,10090,40,349,2829,679,40,258,2960,525,141,113388,732258,170165,35,110772,690431,192686,249929425,165,78953,732258,163174,9246509,9915065,10034434,195543,1,591,1,388,11,12,0,0,1780,1564,normal
12,2572,12,8797,40,214,1760,491,40,733,2960,1119,164,15026,46728,17852,35,8718,27705,11446,10110466,413,75240,150068,105822,9959985,9959985,9959985,0,6,1286,6,4398,3,4,0,0,500,484,normal
19,1615,16,5994,40,85,561,125,40,374,2960,774,181,53756,350249,97637,230,68647,350047,117081,60733135,182,92306,377340,160428,10000424,10014498,10022714,7467,2,230,2,856,3,5,0,0,780,644,normal
19,1488,17,5422,40,78,436,99,40,318,2960,766,82,111465,559265,151846,85,124649,650369,197583,61417694,173,191222,1051263,393948,10003679,10013189,10017216,5105,2,212,2,774,3,4,0,0,780,684,normal
9,1985,9,618,40,220,1645,534,40,68,294,84,131,44659,122548,67684,219,40970,122058,70223,46133721,99,22490,133978,54617,5966130,9199755,10020266,1807671,1,330,1,103,1,1,0,0,380,364,normal
11,878,11,771,40,79,458,125,40,70,367,98,275,108215,248191,102897,276,85600,247867,110413,60513880,132,61988,248349,107146,9997228,10013327,10020280,8268,1,125,1,110,1,1,0,0,460,444,normal
17,2655,15,4083,40,156,1675,395,40,272,2960,750,179,112267,861448,266085,384,132073,861222,296215,61174612,201,160550,890060,333136,9961450,10008459,10025786,23547,2,379,2,583,3,4,0,0,700,604,normal
22,2432,15,5172,40,110,794,162,40,344,2960,761,22,13367,57068,15365,3,11590,36887,11981,181056661,16634,46414,116412,42474,5050638,45206147,58953185,26773655,4,486,3,1034,11,7,0,0,900,604,normal
7,734,6,1632,40,104,474,162,40,272,1428,566,108,16221,24584,13957,307,12496,24685,17237,22304962,113,12333,48664,24220,2226237,7418542,10030657,4496696,1,183,1,408,1,1,0,0,300,244,normal
32,5021,23,14671,40,156,860,234,40,637,4420,1169,23,29221,231730,48537,6,36993,232348,57004,180703192,16438,157914,666938,284985,5083613,44978404,58955918,26600920,6,1004,4,2934,17,12,0,0,1300,924,normal
10,2890,8,6900,40,289,1867,577,40,862,2960,1305,60,12311,48823,16941,58,12484,25838,11346,111024,111024,111024,111024,0,0,0,0,0,10,2890,8,6900,3,3,0,0,420,324,normal
18,1718,12,910,40,95,557,121,40,75,192,47,34,14968,43485,11844,14,12588,17971,6294,180688745,16380,38918,113220,42077,4037524,45123538,58987469,27391106,3,343,2,182,9,6,0,0,740,484,normal
5,1213,4,524,40,242,1033,441,40,131,400,179,123,14429,28517,15744,50,10134,28652,16058,57954,57954,57954,57954,0,0,0,0,0,5,1213,4,524,1,1,0,0,220,164,normal
21,2116,16,5937,40,100,929,196,40,371,2960,796,110,106550,659632,189870,111,118732,659403,223221,65282275,193,117342,749679,245479,1000121,7123205,10018255,4342969,2,211,1,593,3,4,0,0,900,644,normal
8,939,5,360,40,117,557,178,40,72,196,69,24,10322,18331,8359,16574,64620,151402,75299,5434641,16724,106167,195610,126491,5222307,5222307,5222307,0,4,469,2,180,3,1,0,0,340,204,normal
18,1718,12,910,40,95,557,121,40,75,192,47,23,15809,45760,13731,1,16276,35748,13392,180363042,16304,41104,135963,53056,4216218,45039379,58998833,27217193,3,343,2,182,9,6,0,0,740,484,normal
6,828,6,431,40,138,557,206,40,71,196,62,250,12941,25891,14638,186,45168,154042,73606,5111170,451,102997,205543,145021,4905176,4905176,4905176,0,3,414,3,215,2,2,0,0,260,244,normal
17,1352,15,51811,40,79,366,107,40,3454,14640,3877,27,15985,163951,41628,28,17057,181574,49923,2280109,322,120049,239777,169320,2040010,2040010,2040010,0,8,676,7,25905,2,7,0,0,700,604,normal
15,2873,12,4822,40,191,1084,333,40,401,2960,829,146,18232,63190,21384,34,18086,54587,21695,33893006,200,36741,149861,64708,3694247,8427324,10031440,3155450,3,574,2,964,4,5,0,0,620,484,normal
9,814,8,2286,40,90,474,143,40,285,1500,521,94,15169,25072,12105,94,12048,35734,20512,39929503,222,12491,60679,26939,9833151,9966761,10016244,89311,1,162,1,457,1,1,0,0,380,324,normal
28,2421,21,22510,40,86,557,104,40,1071,8800,2251,11,56979,342223,75869,12,60304,465591,116279,181595842,85803,262104,966695,393878,4106932,45071330,58928594,27311031,5,484,4,4502,11,12,0,0,1140,844,normal
25,2004,22,24553,40,80,244,62,40,1116,5880,1603,28,11061,55363,14722,2,13602,150927,36070,180133908,16173,74404,231804,89984,4023111,44940471,58955953,27281342,5,400,4,4910,11,11,0,0,1020,884,normal
15,2014,12,5405,40,134,1080,268,40,450,1500,622,150,22860,67191,23992,35,28746,127397,46414,31503023,123,46288,228363,101786,1243872,7817894,10015319,4382688,3,402,2,1081,3,5,0,0,620,484,normal
17,1918,16,1563,40,112,1258,295,40,97,959,229,6885,56182,165249,73299,24292,65476,133862,59635,116218718,173,18064,200247,55146,5845812,9665322,10018118,1202848,1,147,1,120,1,1,0,0,700,644,normal
25,4149,19,2483,40,165,898,276,40,130,534,177,10636,116768,752457,220899,16106,248534,798149,321173,124460115,97,91993,1242937,331351,5080244,9474784,10020395,1442629,1,296,1,177,5,5,0,0,1020,764,normal
11,877,10,731,40,79,457,125,40,73,367,103,5111,196935,594125,268112,311,231942,593923,317548,60882142,78,113214,594377,224001,9996800,10014940,10033685,11789,1,125,1,104,1,1,0,0,460,404,normal
56,23886,47,12365,40,426,2960,706,40,263,2960,484,37,82510,227497,67433,23,67937,227288,82968,309377147,92,62284,374271,89208,9000552,9915614,10033982,193963,1,746,1,386,16,17,0,0,2260,1884,normal
24,2155,19,5276,40,89,447,119,40,277,2960,671,23,66786,416155,119821,123,122742,451442,171467,115845100,109,59533,734626,203088,4909977,9589263,10019889,1473600,1,165,1,405,5,4,0,0,980,764,normal
10,948,5,704,40,94,488,138,40,140,540,223,20378,330471,997353,461136,281,152222,304163,214877,30359838,198,220394,997353,402142,2007357,5807494,9998817,3192708,1,158,0,117,1,1,0,0,500,204,normal
5,2553,4,164,40,510,2373,1041,40,41,44,2,3197,17657,23687,9780,3327,15647,23389,10786,70631,70631,70631,70631,0,0,0,0,0,5,2553,4,164,1,0,0,0,220,164,normal
38,3119,29,32111,40,82,557,111,40,1107,2960,1043,38,26426,647099,111918,4,33483,675338,137440,181395617,10084,174415,804078,352189,4911079,45130885,58992291,26815902,7,623,5,6422,11,21,0,0,1540,1164,normal
9,2498,7,1105,40,277,1554,507,40,157,680,236,114,17851,81717,29504,28,12883,38973,16530,2084297,2984,62628,122272,84349,1959041,1959041,1959041,0,4,1249,3,552,3,3,0,0,380,284,normal
11,2660,9,3770,40,241,1884,549,40,418,1500,604,105,13001,55373,18367,31,13826,38848,16744,2099855,373,58577,116782,82313,1982700,1982700,1982700,0,5,1330,4,1885,3,4,0,0,460,364,normal
37,2459,33,70186,40,66,269,56,40,2126,11720,2944,45,27690,96502,37002,70,18559,85470,28538,181468914,85644,177218,542640,204276,4658455,45145705,58940577,26994746,7,491,6,14037,10,17,0,0,1500,1324,normal
29,14381,20,7303,40,495,2626,941,40,365,2960,723,41,14460,76080,22374,10,22553,142146,37574,181535106,16842,55396,170733,69904,1000633,30191222,58741745,25018609,4,2054,2,1043,15,8,0,0,1200,804,normal
10,1837,9,7037,40,183,893,276,40,781,2960,1012,223,83238,194436,88301,233,78380,157528,70655,11911101,0,222025,665906,384411,1284618,5622512,9960406,6134708,3,612,3,2345,3,3,0,0,420,364,normal
17,1137,15,1350,40,66,477,105,40,90,786,192,125,13985,22379,9617,16461,19491,22521,4285,115495050,119,4477,39216,11392,5272505,9619736,10017303,1369026,1,87,1,103,1,1,0,0,700,604,normal
22,2685,14,2357,40,122,557,147,40,168,1407,359,45,12669,57286,18114,78,32967,188833,59883,180131026,16550,80691,296819,121938,3152994,44931892,58992553,27853096,4,537,2,471,12,7,0,0,900,564,normal
11,858,7,5367,40,78,245,73,40,766,2960,1109,42,45832,132230,54588,211,56541,97677,51454,5860551,90725,206248,321771,163374,5448055,5448055,5448055,0,5,429,3,2683,3,2,0,0,460,284,normal
18,1718,12,910,40,95,557,121,40,75,192,47,76,15960,39988,11750,179,14595,22184,7903,180938398,16192,41496,134613,52155,5271456,45182729,58999856,26610644,3,343,2,182,9,6,0,0,740,484,normal
5,2031,5,417,40,406,1851,807,40,83,253,94,2222,93740,186065,91924,247,62848,185755,106446,2283252,247,140734,281221,198678,2001784,2001784,2001784,0,2,1015,2,208,1,1,0,0,220,204,normal
24,2767,15,2401,40,115,557,142,40,160,837,215,21,43464,564853,127531,15,75888,607414,187147,181653987,16149,165164,759466,332224,4775098,45207041,58993105,26958110,4,553,3,480,12,9,0,0,980,604,normal
22,2463,14,5540,40,111,823,167,40,395,2960,785,11,13924,57728,17982,120,19012,60041,19576,180422530,16863,59257,171417,64870,4181123,45031561,58991412,27237465,4,492,2,1108,11,7,0,0,900,564,normal
55,22888,47,7848,40,416,2829,681,40,166,431,180,99,102630,259144,73710,26,90428,225833,94853,321355963,66,63631,446548,96515,1065349,9672499,10033999,1548773,1,673,1,230,17,17,0,0,2220,1884,normal
17,1148,16,1623,40,67,488,108,40,101,1019,244,9975,34669,94211,39844,17524,40570,53030,19980,115624652,73,10876,120958,33426,5317975,9623605,10026298,1355932,1,88,1,124,1,1,0,0,700,644,normal
7,3922,7,1861,40,560,1939,883,40,265,1034,402,234,235904,641159,244818,272,216204,641411,262047,6180185,272,589897,1179523,833856,5000390,5000390,5000390,0,3,1961,3,930,2,2,0,0,300,284,normal
24,2699,16,2114,40,112,557,132,40,132,697,180,36,15824,65803,18720,10,23729,76225,25708,180465772,16220,75314,261820,105469,5383094,45022300,58643267,26427722,4,539,3,422,14,8,0,0,980,644,normal
21,2053,19,7143,40,97,621,147,40,375,2960,759,39,52959,137695,56852,175,49190,97914,44768,94953534,120,48329,529555,159604,4328214,9442190,10024020,1796959,1,186,1,649,4,4,0,0,860,764,normal
17,1452,19,57912,40,85,435,109,40,3048,8800,2844,40,16348,58138,17880,8,13229,58303,19584,261739,261739,261739,261739,0,0,0,0,0,17,1452,19,57912,3,11,0,0,700,764,normal
10,775,6,420,40,77,273,70,40,70,185,57,54,48638,93873,48659,44864,101261,206142,72826,8882590,93927,124412,403721,191397,1000217,2794980,5381295,2295294,2,193,1,105,3,2,0,0,460,244,normal
23,2129,19,5192,40,92,557,144,40,273,2960,683,49,47873,101376,43565,177,64221,101606,40374,115825375,134,37300,384446,107479,5185781,9611705,10017433,1393812,1,163,1,399,4,3,0,0,940,764,normal
9,1030,5,387,40,114,557,167,40,77,192,65,24,48372,218129,76039,16650,106963,263857,136390,5727253,16735,169552,322369,216115,5388149,5388149,5388149,0,4,515,2,193,4,2,0,0,380,204,normal
15,3663,7,5017,40,244,1500,456,40,716,2960,1068,74,12746,49715,17397,78,15232,28842,12310,31186375,114987,19164,114987,46943,1000022,6214277,16049236,6119363,2,610,1,836,3,3,0,0,720,284,normal
9,1018,8,974,40,113,678,211,40,121,690,229,7569,61412,166402,90933,249,87105,173961,122832,46205842,73,30844,184236,75146,5974678,9204155,10018362,1805349,1,169,1,162,1,1,0,0,380,324,normal
16,1429,13,1043,40,89,533,131,40,80,383,99,193,116103,817214,264952,1583,162601,816987,321322,61072990,176,149427,846250,316046,9960259,10004499,10016276,22224,2,204,1,149,3,3,0,0,660,524,normal
35,6121,23,6809,40,174,2479,416,40,296,2960,635,26,34516,441318,85118,4,63768,454395,120464,363164058,16914,126918,554108,175164,4735597,45252723,58994770,24818761,3,680,2,756,20,13,0,0,1420,924,normal
10,2900,7,5772,40,290,2168,663,40,824,2960,1263,113,23689,78885,26093,127,28981,67676,27626,213423,213423,213423,213423,0,0,0,0,0,10,2900,7,5772,3,3,0,0,420,284,normal
9,1486,7,3654,40,165,792,248,40,522,1500,623,120,19005,66014,21996,123,21213,32972,12577,152262,152262,152262,152262,0,0,0,0,0,9,1486,7,3654,3,3,0,0,380,284,normal
5,1438,4,524,40,287,1258,542,40,131,400,179,3043,14309,26077,12779,32,10945,29547,16190,57461,57461,57461,57461,0,0,0,0,0,5,1438,4,524,1,1,0,0,220,164,normal
22,2499,14,2381,40,113,557,135,40,170,1431,365,24,14934,63085,20116,4,28014,126548,39222,180959996,21153,76022,252437,100247,4146671,45144971,58981647,27333042,4,499,2,476,12,7,0,0,900,564,normal
22,1908,17,5249,40,86,267,67,40,308,2960,716,43,19683,105267,27375,6,33726,204303,56673,180248673,16193,107594,395726,162216,4273422,44927674,58997738,27106124,4,381,3,1049,11,8,0,0,900,684,normal
10,803,6,3626,40,80,266,76,40,604,2960,1163,21,19619,66797,23737,243,21177,30934,14405,5431194,28465,78476,128487,70726,5274242,5274242,5274242,0,5,401,3,1813,3,3,0,0,420,244,normal
24,7429,19,5499,40,309,2406,553,40,289,1500,423,101,134764,861963,290806,49,196015,899395,361487,75004490,188,225144,995955,435881,3016556,9122273,10017543,2467318,2,825,2,611,7,8,0,0,980,764,normal
65,5909,77,174452,40,90,691,145,40,2265,11720,2752,12,31289,626308,109858,2,24582,646015,102501,117524138,147,125374,1609642,445992,5779894,9657855,10020103,1221332,5,454,5,13419,9,55,0,0,2620,3084,normal
20,1873,13,4549,40,93,557,117,40,349,2960,801,18,14202,54177,18228,25,28738,136027,45140,180297261,17573,69771,229133,90226,3982595,44987100,58977534,27339839,4,374,2,909,9,7,0,0,820,524,normal
58,8721,54,133705,40,150,1851,354,40,2476,7340,2442,45,45944,999472,174599,28,23491,664312,101154,131375526,177,176269,999472,340782,2004060,11750935,15042261,4977863,4,726,4,11142,7,33,0,0,2420,2164,normal
13,5870,11,7406,40,451,2960,837,40,673,2960,958,67,35489,144080,56390,225,41304,134725,44916,11439428,846,118359,302736,161670,1080771,5542175,10003579,6309378,4,1956,3,2468,3,3,0,0,540,444,normal
10,1311,7,3448,40,131,557,189,40,492,1500,595,115,21912,67142,24753,54,13372,27461,15353,5537096,144,51187,117016,59822,2424189,2691767,2959346,378413,3,437,2,1149,2,3,0,0,420,284,normal
9,1067,9,898,40,118,727,228,40,99,574,177,5641,61290,167097,91672,326,57693,155442,85078,46247225,65,30804,183870,74986,6025707,9212480,10016393,1781474,1,177,1,149,1,1,0,0,380,364,normal
29,2369,24,39448,40,81,462,91,40,1643,8800,2163,18,19792,153249,33302,11,17945,152667,35944,181040285,30303,95005,219033,86614,5687083,45141314,58835957,26305625,5,473,4,7889,10,16,0,0,1180,964,normal
9,3318,7,1103,40,368,2374,770,40,157,678,235,113,17480,79652,28801,62,12747,40256,18170,2084912,380,61298,122216,86151,1962316,1962316,1962316,0,4,1659,3,551,3,3,0,0,380,284,normal
12,2220,12,9254,40,185,1192,349,40,771,2960,961,143,49989,269774,87595,46,43523,269566,85821,10460282,229946,250035,270124,28410,9960212,9960212,9960212,0,6,1110,6,4627,3,4,0,0,500,484,normal
10,3160,10,22926,40,316,2780,865,40,2292,7340,2546,71,103482,482347,191936,72,101591,482541,192581,931515,931515,931515,931515,0,0,0,0,0,10,3160,10,22926,1,2,0,0,420,404,normal
8,939,5,387,40,117,557,178,40,77,192,65,25,13938,24508,9390,20581,90029,208438,103055,5878553,20792,143395,265999,173387,5591762,5591762,5591762,0,4,469,2,193,3,2,0,0,340,204,normal
9,1604,8,1285,40,178,1264,407,40,160,1001,339,135,62948,178060,99828,327,89261,178195,125771,46186172,134,31710,188845,76980,5957775,9199182,10016212,1812013,1,267,1,214,1,1,0,0,380,324,normal
43,3998,43,83286,40,92,627,159,40,1936,8800,2283,23,14449,111470,26642,10,13380,169440,34246,116296846,46,35596,433461,119764,5720488,9652840,10019326,1238475,3,307,3,6406,6,22,0,0,1740,1724,normal
19,2011,16,1778,40,105,831,202,40,111,729,198,528,31358,73004,24307,31564,38598,48494,8820,115776348,100,15213,156399,43284,5473148,9631547,10018850,1309653,1,154,1,136,2,2,0,0,780,644,normal
15,2490,13,2039,40,166,1638,411,40,156,1379,369,73,23151,101049,34188,255,19721,39063,15511,60177055,108,26609,157686,58689,9960375,9998464,10018847,24386,2,355,1,291,3,3,0,0,620,524,normal
11,1378,9,960,40,125,606,190,40,106,382,132,79,78271,261676,110966,388,127146,367113,207927,46391973,50,65398,391358,159686,5941432,9199916,10031332,1821585,1,229,1,160,2,2,0,0,460,364,normal
24,30006,22,8938,40,1250,2960,1269,40,406,1319,536,19,31804,104810,36850,316,31342,73917,29602,11046474,331,222744,397751,202906,3621284,5189121,6756958,2217256,8,10002,7,2979,8,8,0,0,980,884,normal
12,1340,8,635,40,111,557,147,40,79,190,54,100,11914,52539,15948,88,9190,16690,7742,4097955,16692,59572,102452,60641,3978811,3978811,3978811,0,6,670,4,317,6,4,0,0,500,324,normal
24,2635,17,14842,40,109,671,160,40,873,4420,1530,26,12633,54141,14580,24,26081,202920,56978,180329910,16340,88547,313306,126453,5076424,44971793,58956105,26601408,4,527,3,2968,11,8,0,0,980,684,normal
38,8551,34,16719,40,225,2126,505,40,491,5880,1249,76,87558,857741,209556,78,113508,875509,244351,206522170,117,63852,986077,213582,5517439,9767496,10033625,987205,1,388,1,759,6,7,0,0,1540,1364,normal
5,697,5,1127,40,139,517,211,40,225,963,412,158,17023,25641,14607,367,8723,24925,14033,4073809,367,25719,51071,35853,4022371,4022371,4022371,0,2,348,2,563,1,1,0,0,220,204,normal
8,649,5,380,40,81,267,77,40,76,185,62,71,47198,92297,49002,91378,106994,130062,20390,5338741,91626,206482,321339,162431,4925776,4925776,4925776,0,4,324,2,190,3,2,0,0,340,204,normal
12,1340,9,652,40,111,557,147,40,72,192,55,31,14443,53047,15483,5,10429,17910,7733,2272805,34108,72219,110331,53897,2128366,2128366,2128366,0,6,670,4,326,6,3,0,0,500,364,normal
22,1958,11,870,40,89,557,110,40,79,192,48,34,83433,997359,263322,11,11007,17625,8257,195323664,16285,146008,997359,345589,2004108,27736513,58022865,28374414,2,244,1,108,9,6,0,0,980,444,normal
25,2159,17,6218,40,86,266,64,40,365,2960,734,44,26735,160621,37878,3,45734,156228,57489,180703268,16469,138140,549978,230934,5022766,45003142,58957207,26657275,5,431,3,1243,13,9,0,0,1020,684,normal
25,1840,23,18312,40,73,515,102,40,796,5880,1496,13,11651,40078,14159,124,10370,21062,9400,115426944,98,12572,139808,38670,5146570,9605292,10018989,1404218,1,141,1,1408,4,5,0,0,1020,924,normal
11,2290,11,631,40,208,1870,551,40,57,227,56,19074,268745,781815,348486,333,245721,781347,366273,61159211,176,153850,781977,297698,10002789,10013709,10016977,5400,1,327,1,90,1,1,0,0,460,444,normal
90,10509,70,268421,40,116,854,144,40,3834,17560,4260,10,13390,100491,19397,10,11935,155063,28577,344619144,16370,72688,568075,144730,1235144,26430884,58782570,24453077,6,750,5,19172,30,53,0,0,3620,2804,normal
6,1014,5,312,40,169,794,306,40,62,148,47,17014,165423,461499,256409,238,239751,479265,338723,12581744,98,165535,496271,286425,2071799,6042568,10013338,5615516,2,338,1,104,1,1,0,0,260,204,normal
9,2684,5,507,40,298,1500,518,40,101,343,135,214,47779,189005,79586,48,54264,189229,90501,7250930,239069,59767,239069,119534,1000771,2337287,4006834,1530452,2,671,1,126,1,1,0,0,440,204,normal
9,2498,8,1145,40,277,1554,507,40,143,680,222,129,16771,77197,28197,32,10038,39920,15796,2080439,334,58790,117246,82669,1962859,1962859,1962859,0,4,1249,4,572,3,3,0,0,380,324,normal
12,1763,10,8193,40,146,920,254,40,819,2960,1192,74,104101,994895,296227,76,123410,994874,327214,1145200,1145200,1145200,1145200,0,0,0,0,0,12,1763,10,8193,3,4,0,0,500,404,normal
26,5989,21,15477,40,230,1500,458,40,737,5880,1636,16,109287,998629,282846,182,31921,115769,47812,118706833,88,93821,998629,272007,2004222,9030256,10021620,2484272,1,427,1,1105,2,2,0,0,1100,844,normal
22,2038,15,5195,40,92,350,84,40,346,2960,751,49,14243,57294,15345,206,27636,171119,51631,180287626,16036,78739,272852,109804,3709647,44973482,58954319,27509764,4,407,3,1039,11,7,0,0,900,604,normal
11,820,7,5483,40,74,243,67,40,783,2960,1093,12,13215,57160,18537,82,12603,24422,11656,5707713,17895,59467,101040,58792,5588778,5588778,5588778,0,5,410,3,2741,3,2,0,0,460,284,normal
26,2586,21,10825,40,99,352,84,40,515,2960,754,38,24753,205658,42753,4,24975,202628,49528,180745565,16282,103964,440284,188103,3708561,45056435,58995062,27565524,5,517,4,2165,14,11,0,0,1060,844,normal
31,2231,23,22908,40,71,240,57,40,996,4420,1400,16,17289,173922,35846,18,21270,214252,50500,181334301,17518,100629,381515,157736,6123185,45207788,58684488,26058332,6,446,4,4581,11,12,0,0,1260,924,normal
20,1299,16,2184,40,64,479,97,40,136,1500,364,176,213610,998494,386990,205,64267,103473,55941,118693431,127,92049,998494,266586,2005098,9031133,10021165,2488846,1,92,1,156,1,1,0,0,860,644,normal
27,3080,16,2694,40,114,610,143,40,168,872,260,45,23800,219877,47824,29,36273,220295,62682,180965800,16253,104769,399124,165294,4887291,45110488,58739044,26816140,5,616,3,538,15,9,0,0,1100,644,normal
33,5865,28,19045,40,177,2164,388,40,680,5880,1300,20,43938,322677,78738,8,59024,377862,96761,181362178,17261,290505,1343375,588790,4212304,44977412,58960596,27179488,6,1173,5,3809,17,14,0,0,1340,1124,normal
18,3197,16,4231,40,177,2146,494,40,264,2960,731,111,44731,333457,97930,121,51551,333238,106672,60579786,228,70465,361035,137083,9999788,10014420,10023865,7879,2,456,2,604,3,4,0,0,740,644,normal
8,643,5,380,40,80,261,75,40,76,185,62,56,14007,28367,15181,27587,59002,121775,54362,5071455,27861,102817,177774,106004,4865820,4865820,4865820,0,4,321,2,190,3,2,0,0,340,204,normal
57,8914,53,34557,40,156,848,203,40,652,7340,1230,42,29148,550478,81679,21,49763,545848,99489,261930413,16438,195869,822047,222103,1039080,23598179,59003300,23003465,4,742,4,2879,33,31,0,0,2300,2124,normal
5,2841,5,820,40,568,2661,1169,40,164,656,275,23088,35653,48218,17769,586,24214,47842,33415,6441906,586,23964,48218,23828,1369719,3185007,5000295,2567204,1,947,1,273,1,1,0,0,220,204,normal
28,14280,21,7376,40,510,2606,946,40,351,2960,710,36,67193,998819,213018,10,30752,206783,59716,181799204,16828,266304,1320431,518580,1859705,36040275,58991105,30229050,4,2380,3,1229,16,7,0,0,1160,844,normal
10,1311,7,3448,40,131,557,189,40,492,1500,595,142,21906,64723,24333,13,12624,26344,14517,5539646,2580,51977,113220,56263,2420297,2691857,2963418,384044,3,437,2,1149,2,3,0,0,420,284,normal
27,3450,18,12488,40,127,1573,293,40,693,5880,1486,13,60871,999919,215800,108,18281,116642,32408,183699723,22858,232036,999919,384823,2003061,36461500,58977115,30678783,4,575,3,2081,11,9,0,0,1140,724,normal
16,1175,15,1257,40,73,555,128,40,83,693,168,259,26734,62995,32492,242,31754,63267,44565,111818431,142,6335,80204,22194,1587627,9311338,10017231,2432344,1,90,1,96,1,1,0,0,660,604,normal
25,2495,20,6019,40,99,618,155,40,300,2960,684,58,19751,63148,22480,218,24744,47988,17230,115706826,123,18407,213554,58985,5349096,9622294,10020136,1345806,1,191,1,463,5,4,0,0,1020,804,normal
14,2467,11,9180,40,176,807,263,40,834,4420,1470,95,135172,816136,271210,33,177419,815874,322145,11618559,805788,811147,816507,7579,9996264,9996264,9996264,0,7,1233,5,4590,4,4,0,0,580,444,normal
18,1718,11,870,40,95,557,121,40,79,192,48,67,14325,55513,14425,19,12160,17025,6979,180204894,16390,37246,115274,43662,5728754,45004665,58279547,26184260,3,343,2,174,9,6,0,0,740,444,normal
13,1274,7,3291,40,98,557,142,40,470,1500,649,12,127390,999145,327609,144,16355,28271,10961,12564327,24456,286628,999145,477972,2003799,3805938,5405354,1709814,3,318,1,822,3,2,0,0,600,284,normal
11,743,10,5298,40,67,323,84,40,529,2960,973,86,6382,21065,9342,92,5510,21213,10470,46056237,130,5524,31910,12926,5975862,9204617,10015918,1804942,1,123,1,883,1,1,0,0,460,404,normal
